project,sha,issue
wicket,30c468b6973b4b2c60d931a2d6300387546ca57a,Bug
wicket,76f025946868967025962496c922369679420f69,Bug
wicket,00a1f90662a5988a798bc671f172ad2ace067808,Improvement
wicket,79c4513e9dbf5fcf2a86fe078c08ad289786d3ee,Bug
wicket,8ccb1f6de4479bef623bc97dd4ad4abeb7b802df,Bug
wicket,888b54800abbe37409f38a786dc6faad417ec554,Bug
wicket,31e7d222cfefd1d48144acb1035e7016e9aa205d,Bug
wicket,5dec48afe24841b1c844a88510bd4a8b56ae5890,Improvement
wicket,2ccdc589c4ef68b6ac12e285cc9c8f4e830391c0,Sub-task
wicket,70c71f9b64d032e6adde630f497dc12660a19786,Bug
wicket,3af707f40548c4f23134e5e86ebde13caacbd27e,Bug
wicket,adc16f778a627e59d2b316beeb3c162426432f1b,Bug
wicket,25ad5fcfa9fc57f99e2992bda6ab3f41639267aa,Bug
wicket,a7cb5c3847403904b5525e96a8f17a469a0011ea,Improvement
wicket,c742c353155c051d708678416a4a54b47f97e876,New Feature
wicket,44f4782a23de19e81e7aeb79ffd5c286d9367dce,Bug
wicket,8d288c129d28094d5a59b0331384cb686b9effcd,Sub-task
wicket,f43a592f4604c4f8ae061c1169bde6a5b41896e8,Bug
wicket,af6e5eda6337c85d2de13e54a45ac29309b9eb07,Improvement
wicket,10d57a240cc2a1023ecc723390673b2a6f3fcfdf,Bug
wicket,465597f87d95137bff799f7c2a16c5dd6b1d1ded,Improvement
wicket,e62ded51a3127d21eea8962f3df824bdabba921d,Bug
wicket,2989237bf5da6486d7b4cfc87a2b08634dd3c5ab,Bug
wicket,81c297594536c872a37c94cb8e96754252614f6b,New Feature
wicket,4fd06aeb1edddc6f0cb2b12cb4b5f892a813c952,Improvement
wicket,4a86559c1d996a04a419ce5d61dd29b999b51c29,Improvement
wicket,2401825e80d199f7a433df66d10ea6d2b7a1b38d,Bug
wicket,dc801b7ef374e56ea29e6f7397eead0fa50f230c,Bug
wicket,ef722385970f1967638051e9167b8734d497d62d,Bug
wicket,7eb4db6e5a2d87161459b888a0589ec9770a1f91,Task
wicket,4f22d754250d98226b14d080537cc77a7bef4ddb,Sub-task
wicket,fc14b7ee301fc1b69f5d35c8355fbcf80fea77b0,Task
wicket,1aef8389ebbab52b8f8eb0503bd23d5fcd17d5f5,Improvement
wicket,c248281be862a8bd1e0e32ded0c5a91fd60a387d,Bug
wicket,de9328ca2a14015ba80598afa65c1a1e7551e851,Bug
wicket,81f5647c1d60c0f9a643c341f99359c2cfbfb4ea,Improvement
wicket,3dad65b123c12d789f1ff485b2353d28f69eaefb,Bug
wicket,7729de431bc7d480b7e10cea515e02b98edace2f,New Feature
wicket,795abe27632e22b5477986c63afd4eaf04b4858b,Improvement
wicket,48d3d3eb58e36c621025183f725c1d166f1fb494,Improvement
wicket,fb2b62059771546d39ba0f35e9c748d4827c56c9,Bug
wicket,ff0acc70100098b6f358f732c0b605f7a462e7be,Bug
wicket,84690d2e86c4f5379b81ada7e91d375b87fb8de2,Bug
wicket,6f139f405cab182765f17c06e0fbf5eb241d3493,Improvement
wicket,da481e4da86973c729e4e12a577ff6b6eeeb0526,Improvement
wicket,132ec1d4f024a79eab01942a86f759d77d31d20a,Task
wicket,6fad813ae8d38e972af7c3c41a6ab20d469dc332,Improvement
wicket,5cdc43f21935dfd0b61aed7fe48e1531f7401e3d,Improvement
wicket,f1e854b3606081dac51f418d3507f75a99d9ba59,Bug
wicket,9c277293dfc4321bf495fa58db01c51dfc302e87,Bug
wicket,6325ead604830b0bb29170b0df1c6baa59622227,Bug
wicket,0c8d635423108832723c01b0d76e65ec42d333a0,Improvement
wicket,d007c13e98b81e861edb9eb6ea0e905879c46672,Sub-task
wicket,252b45f5f493f19516fdd7c6d17e5d82c2602116,Improvement
wicket,13e7d364ff94cf2b312f358f7f96bf5f073ed47d,Bug
wicket,4dff672ecccb06372d75b1cf83ba0e33e3536edf,Bug
wicket,878ba14ef3a0c263a52ca35f6be38e63626099ee,Improvement
wicket,6009b060e52f010b71602dbb153b6f0a194a6b60,Improvement
wicket,5f16a4fb1ecfb8d569ae29ed444386442c6bd38e,Bug
wicket,46cbec376662c29da552eeaca7cab47b2d56d362,Bug
wicket,7536a80d5183c8a00050dae51a0fa008ab0c40d9,Bug
wicket,ef01d1dbf97ed2badfa467d44c1ade68ca9c6f8a,Bug
wicket,9f0ed2293290d0782b39d5cd2a0dcf118df25fd0,Bug
wicket,c59c5fbc1b88b3e7fff5680c8058bb99bd1c7b6f,Task
wicket,185b37fd2cc82e5ce3445a9d67730939ce971899,Improvement
wicket,b7a4547dbcd8c147f1e00029831604cb8a974bb4,Bug
wicket,aa1d177acc6239b66ec4fe44c0cd31dfa7c57806,Bug
wicket,d450acb0e1ba6f1945c056ead6faa3731043f5c4,Bug
wicket,280c82b48f9df6d2495dfe9e9ec19cd94569dc2d,New Feature
wicket,fc42ce0e45e39293e752984e882ababc6b3ab8d2,Improvement
wicket,066a2fb10d7d3a5e8de36fe75b3cb89fca02f213,Bug
wicket,01fc85288a602b5ef45a6555fb20c9e70a344915,Bug
wicket,e278b051aed16e2056f87607f1530bca8cdaa83a,Improvement
wicket,548233d240e1d9899a856c1aa29df0118d466e66,Improvement
wicket,c32584bc43b5807f12c19013dd4cbbdc094b7cb8,Improvement
wicket,d41cf44aee8de8d78f96a6497b18dfbd3d13ecbd,Bug
wicket,622e63f2e956de26157a1deabecbba740f0460cc,Bug
wicket,4aee09ed48ca824222aa491c35b4ec537c2b7f92,Bug
wicket,dafebfe5cee43a8b244beb232f6b7aeaf7af4f30,Improvement
wicket,02d3e2135891cb2b9a4681278848c860ba280eab,Bug
wicket,2b341c414752a73a94f4943b19c51f01e682a201,Bug
wicket,eb1b5291f748afbd0ee341bb66f3fc50299ce1aa,Bug
wicket,d5d6fc7d55416b84f98df921d7cb1dcd7a7a9197,Improvement
wicket,1858bc18f8b8efaef0e67b837e4ddac0bc025993,Bug
wicket,3871050b85711c065152d93440542924cedba213,Bug
wicket,1a88c217126cba71b32d5dc8df37afedfe5f8af9,Bug
wicket,d20e568b51f9c8e4612472d143df4d49a3bd0e63,Improvement
wicket,72a3678069466a792b9e4fa71a1edcc2e7f3db27,Bug
wicket,07a0003cf98053c39eabd66fc1790d68e8069521,Improvement
wicket,35a668f2fd50d8a399ad7db12dd40bca511ccf28,Bug
wicket,58f717ae0a9f0298f59ddc1de7a1066187392e7e,Task
wicket,9c0a6477bd10e6486c08f63de39544e43de65000,Bug
wicket,85fc48604359d1e1cb2aada21eb5a851d9214ceb,Bug
wicket,929e12839917135fb238fc602193d3e98d713ca9,Bug
wicket,b9f86ef728ecdcda4044d36fa121da232862cfe0,Improvement
wicket,b140a2559ee75c36d8adc17e92590f48f5789279,Bug
wicket,60d7e6a4b5593e8a43348b68f71d57c569f11df4,Improvement
wicket,36be4b31f0aa274a929cc3aa2ade375b2768ac2b,Task
wicket,63b267a44aa1096695204f6510f31f70b7af4f1b,Task
wicket,88b5d5cb482bc7bb22e2ceb9503e5056b0e89572,Improvement
wicket,94d390284a278cbdccdfe406ff7a9bd0e11501ab,Bug
wicket,bf593be9682fc722e206c84390c40d592615b64f,Improvement
wicket,04c86f925797c1d4ffc5aeb6f85df32b752e5c61,Sub-task
wicket,c36c878599f2e1dc188189c866b81b1fc304cfc5,Improvement
wicket,5c15643b1e68faed2d6bf55bdb911f3cdb0408e2,Improvement
wicket,524a75462ff023ffb44a4e617d310d493a84002f,Bug
wicket,5a3fd0d2a3e501e3f7363293eb938ce04d7c25fc,Improvement
wicket,9e77b446c1ce7d553b52c0a0df610b1a99329eb3,Improvement
wicket,467721f22ccae31d2a94f16d375084ec18c9bde5,Bug
wicket,3f9a240392f521d440149550a64bbc3429f50434,Improvement
wicket,ea647dc9bb9be4a180d8e180f7be0448d7786afa,Bug
wicket,b772ff87e4ff4f357d0f4d504b382e0b65d6214b,Bug
wicket,78d0b3a376cd4ae555d3c4154b4e204036df9a36,Wish
wicket,822a1693c2d017478613321ae6fce40d519b24fa,Improvement
wicket,cd3b92346b33b38c451434a1cabb7cf79d7188f0,Bug
wicket,71bfe990b0067695dede61a006885ee72f5c4d1d,Improvement
wicket,8ae37bd0a90e92fb9a06181c6347a06d24a1738d,Improvement
wicket,fef978eb9c09728126dbb63c58d356f1c2c90012,Task
wicket,e2f8fae14e22a63d79236ba07b78dcb6dd3200ad,Wish
wicket,a93a1f8e84b4e429484dde78b8a3527628b566d8,Bug
wicket,46f1835d67fa94392007e8b07c91f218cf954433,Improvement
wicket,248dc0c2df342b524fd21e54c759d30d09c8a8d1,Bug
wicket,714f81a89a518b6b5dd047539eaaf664aa2c42cc,Bug
wicket,e644514433e634a0e24c151f10cdf4cdd82d7229,Improvement
wicket,fe6b3b2be54c53c7d3af91365331e13f359090f1,Bug
wicket,1cdf1e0b4771689d4d93752ad1ab7f20d53c4408,Bug
wicket,0b79e56a0c12119fc4bba2e9135e7e7442f65dee,Improvement
wicket,4ba0a2a7f3bde094d2b70fb81e3d554ad7b6f730,Bug
wicket,ec62e180d9ccd517c7e7586b7cedde9a217cabb4,Bug
wicket,724066f406590a1b383a2476ee9983974f40ab80,Bug
wicket,8298b2f19120e7b94a127a4926a5beb2fcebb7f1,Bug
wicket,d662e37edb1f5f90e4fab1182ce20595a140eea9,Bug
wicket,23e81bfa7abfae0f2be31aea12c7b38a9b89ff94,Improvement
wicket,565e11298bcc2ab1818d8273429063e47f2411fe,Bug
wicket,cdc3c858873bdb1188a054756869a2604a79805a,Bug
wicket,4e6837de52c9199f857a007f0e82ef5a78f231c7,Task
wicket,0f8f4e4942fd10a668259153f92b60cf1cd1a655,Improvement
wicket,b9129796966ba1c51334fe58621ae4d910d52f1a,New Feature
wicket,b590d19bab446b2e8983b36d4f42c71e018d4bcd,Improvement
wicket,b625414266614649710e200884cd13c5e44242c7,Improvement
wicket,4c54abdb57a4ff993648c78655f593b7f876d3d6,New Feature
wicket,e9f20e4c9cd90e87690c4604025f6c8601221a9f,Improvement
wicket,cfd70cc0f5507f7beb2d6ef5726509c8bfe16c7f,Bug
wicket,8a4ab7ef4db606f117ccd05b2093f63da1e0ef06,Bug
wicket,d42ff97d4dd5dba8f452e5b35be8350be3de367e,Bug
wicket,6afa1623d4a3f3a8ea01c35d171aa17c9be9ae95,Bug
wicket,71cd46518fd67806d758a72d734cf7ca8c85dbfb,Improvement
wicket,3e7d48234d86a0360ff829017f2784ad449d771f,Bug
wicket,5405742e042e2a1e74b599c4f17161c0470ec197,Bug
wicket,afa176eea058cc596fe9f4dbfdf1cf0c40866c47,Improvement
wicket,4a6a573b762843f13bc0a4275e0cc6256f10c4a2,Bug
wicket,8cbbcaeb5080582b9ef96094ab631dcad142a09c,Improvement
wicket,32af2c8cc8985fc8a52f492d854dbf3206b7c243,Bug
wicket,8a5508e117991faf43f53d770b64568842d8d557,Improvement
wicket,f2fa6c71541186e5e96cb9d0ea99a2da5aa90c14,Task
wicket,fc52f3e16f2f9f7f2d56d4f3c983e82500c5e5c0,New Feature
wicket,cec4575f21d973841f28752276cfb42f8ed50f0c,Improvement
wicket,9de993d877dd5a06e23f13f7c0ac931557ca3cf7,Improvement
wicket,2e5cd962813269d47842cb74cba765bdb1c36f1a,Bug
wicket,acb1564786768baddd9a211ea515b384275d4736,Improvement
wicket,eaabda6eef327dca3e81b18ce9dac66550cefd3d,Improvement
wicket,da155503634ffa977779c8f6d7a848f750f18d39,Bug
wicket,fbfd17e64584475c0f6193f795fca300daf1f68e,Bug
wicket,725e138a920969d63b6e62d91b2dd91d664a6325,Improvement
wicket,3d532881d172e3c9aac19c473647e6f479b9da94,Improvement
wicket,c72549728a1abdbd3e0a565bba10cba653365c79,Improvement
wicket,3168927cbae06ce07c3dff4b7ffdffa94e02df24,Improvement
wicket,69ea64047a93d3fe3436453b68ca1a362ac04f57,Improvement
wicket,9a359bd5ecafb73f46998454ee803642062c98e3,Improvement
wicket,3cdb813c42fa5a36faecd3c59d76b8ec0b6bdfb0,Sub-task
wicket,77fe35022a27a3c6384eb7572b0612c8ebfb0cbb,Improvement
wicket,22ac2329bbb1cd1d88f755d4bc728f0708d9e8b0,Bug
wicket,aa97182a3c8d6a55cfc1593d89e3999c75fa5dc1,Bug
wicket,84bbbf688a0065f56f6dd3bd7d33a6ed59cdcd4e,Bug
wicket,78fdfca5fe7b9632c0fb6d990d3f9aaa23c8f0b3,Bug
wicket,53442bb4a821c538a19a0d0b0b1f2a8dc954ada0,Bug
wicket,b6b9dc8d53fa493fc9812acde062414a7e93800b,Improvement
wicket,d54fb1b796b248e3fab453be4e36fecfb94d2e2f,Bug
wicket,4903c92232ac14158f8aa788e4ba24a64e82aeb4,New Feature
wicket,81fe17acc9e51319a386035d92c505076c72e09d,Bug
wicket,e75fd69c6c4a7eb1633cdff46a0b7303f2cccf38,Bug
wicket,93f9ba1ed1d913acda2d184852ec1ee5f8c225bc,Bug
wicket,15cdaac02ac91e25eb4fab52e81c48759c3c3e49,Bug
wicket,0bb55173f18ebc16e5d0217120b212b45d532b96,Test
wicket,e609774a3278a2f1ddbb5ea86dfdc5d2422023a8,Bug
wicket,1ac32cb8879b3bbad41cb40b6d8d526c9a16dcf1,Improvement
wicket,88bb8adc482cceae1482c373724bc64b879a90bc,Improvement
wicket,54a35055cbff4c0f57317277821f9ef1f425e1a1,Improvement
wicket,bf60cd497c6c6ee09aabcb9da17b0be8438d3a6a,Bug
wicket,5ad5bca4967bf50c46422e66bd67647534cbe793,Bug
wicket,bf43914fd7f0ed5ff57a56a82420cda76d3cbaee,Bug
wicket,bdfc38e87c45dc9501c344c4d69fe78de0a8cd71,Bug
wicket,7078bfe40ad7e800582bef8a9230fc7920483068,Improvement
wicket,584c2349e7d2022628f29a74c91d05e0dcd193c0,Improvement
wicket,2db28359e328a0a2a399ae6fbbb3679125cf8cbe,New Feature
wicket,6967812b778f4279de8c30bc4ac84c65ef7a41ac,Bug
wicket,68852da7d42efe47e8e742bac876782c66dde6e0,Task
wicket,5fd0397374b4f1e541c5a420b7ccbed1abf93265,Bug
wicket,efeae4f4085650f8c4203fa90b8b340fca0ac186,Improvement
wicket,d1185d4d2dd41c465876be7a04702c293ca668e8,Improvement
wicket,4b26f5a33f5edf69303efcc8a2e7abca030a10f6,Bug
wicket,aa6b8729d13a6074eb20be539ee8b661b2df19ee,Bug
wicket,d6e7ac80e54b0eb6c3cb8df9a3e437c745de327e,Bug
wicket,cc3e356829aa4409feb40ab010968f8d89f4485e,Bug
wicket,ec72ce5a347078a1db36f8f3948efb50a77104f0,Bug
wicket,1a959908a84f7b1b1cf79f0e878ac352ca211a66,Improvement
wicket,98e445484efbe4d67bb3b8beeabf5beb3985e1ce,Improvement
wicket,936ad6a5c4b4a274762543901b0025f57defb7c4,New Feature
wicket,18dbac24ff06623444dd9fd1107b1732d62cddbf,Improvement
wicket,ff4e7e7fde49881395d009d86830a76d907996c9,Bug
wicket,a9dbeac5e781cba8fc9d677c97fa5fc16b6cf3e2,Bug
wicket,d5931b695f974ad4d1e9a83ca0a35faeb2ce3f7f,Bug
wicket,8dd0a8c9558308ecab18d3643bdf5bcb97392800,Improvement
wicket,e0983f1c1544e0a08932835e7b201a596f37630f,Improvement
wicket,f7dc1e9b956e769fbbc4ef7d142cced23d41d3a5,Bug
wicket,40c70b0418c292b61c2f5a327b2282afe856995c,Improvement
wicket,ecae690ddda6f5645eaf5bad5b2f37c482bfd7f5,Improvement
wicket,3a8760b062fbf178cc9ca1725d288d9c2bc25ff9,Wish
wicket,64d90323fcead6151a47c332b84ab2b1bb12f03f,Bug
wicket,580a8dd9eb212a645bdfe5ee456fae77cc87fbdb,New Feature
wicket,ce56ee32b3b7fc2e6c143e4a179a3b82a9b217fd,Bug
wicket,b0f497901dd7d834d72cfd355b8a5ab6354c1b15,Bug
wicket,00623c3726fa0a295376bb8d6f4ef01037c20543,Improvement
wicket,ac65d84ce07281bbcbbb143dbc3647fa52fe972f,Bug
wicket,0c2f7a7ccfe4b39cfb26a055b8f4b1297c464c66,Improvement
wicket,3aabbbe1ee8a0628bf014335d68f2f86875fab1d,Improvement
wicket,bcbfeac265b9ef08e6bb7eed581a0d646cd8c42b,Bug
wicket,50e9fb1b104a8f18e99a3fbecd7bd73fc72741bd,Bug
wicket,1772b0897b1db3468d47f9feda912ee9a379b074,Bug
wicket,33fdece05d252d296b17f2f155ab01ff8cec24ff,Bug
wicket,7cd51be5a33ace110cc3295da238735219ab035c,Bug
wicket,83b0b42191cb3f91c3fca0205594d9e7b683da96,Improvement
wicket,de5f0c544b797e8ca43c08353a9d0277444886cf,Improvement
wicket,855b6c872c71743826ebe69c44908237a24c2628,Improvement
wicket,d7a75a0462d7fccdc437ddc84cbb49faa432e3b1,Bug
wicket,74981a2d88b920135a76fdf90be48b5ef9b4decc,Bug
wicket,2c194180a5c2660a70ae1121cd12ce355afebc52,Bug
wicket,311e0d29a112aaecfb30191407e8df125d1a751f,Bug
wicket,57e173d30d1f86f1def6aba6accf161102167342,Task
wicket,bc7f5c361d9a6444dc0e8245d90e30f07bf0827a,Bug
wicket,a110a22754e891b4b8a64465b300fffb4d1e3d45,Bug
wicket,94fc5eaccd79a290cf885fb22452bc3a47f1ba16,New Feature
wicket,4b13ce91a30d76a3906def31c634b6df2346cd15,Bug
wicket,b941b80662dd262f7b15cb31a243d07e9b1b2e82,Improvement
wicket,3456a34207ca3f546a3b63fcda6b43228c4d2170,Bug
wicket,0c30132219807d09f962d31381f682dffd1a9dbc,New Feature
wicket,4802fb774fe364217707b7447d8327f3d2eedf4b,Bug
wicket,fba491e809bfa29f05e71e08f31683c0dce41624,Bug
wicket,a382917f7f5b502d72277de9a29b3fcca67209ca,Bug
wicket,2f6229cf3cfd4d7f66b8eb8b7915ae4f61c774c1,Bug
wicket,1c50152977244f5c81d7472abdb746ff134f7ae5,Bug
wicket,e6112f0c042b47abe2ee86980622fee55b0afbb5,Bug
wicket,e1aefc327c74c979dfd6c236b5d58042989407be,Bug
wicket,eecb9d74b3e58245ddb932a2c107d877ed1679ba,Improvement
wicket,12e22707dab7fab2b67fbe50e8f24de33a1ade5a,Bug
wicket,ab9cf94455ef21f3ed1d3580086cca35bfad64bd,Improvement
wicket,9245ea72798c12ef6421c5503818083a01c30cf6,Bug
wicket,c01cbf5de53555db7878ee9ca142d3e102177ec4,Bug
wicket,59d03283a2871f84bbf66b5c9855e4df834f757f,Bug
wicket,681ac4e2c1902e8b0b06a94155b4d6bffb0a283e,Improvement
wicket,02305741273ded4b8de8f3fb6280475e4f68930b,Bug
wicket,573a30ee073f00a8ebb416db4c2f90a2de8dacb3,Wish
wicket,b91cf857abaf148d140071b549b1c7d5217780a7,Improvement
wicket,3abb20f4b27f4cd4433ab4307d0e638afc62c1dc,Bug
wicket,a65fea5a743d161f1c5c06499f486d38cb5b0623,Bug
wicket,2ca43b47ab32ed0e4b6c2590bb77674368f0eb58,Bug
wicket,61c1d4473e2652318d2c638b3dca3dd6563754c5,New Feature
wicket,c880f171e3a24b9f5ac0c73809ccd6acc688b6c3,Bug
wicket,72dc972f717a6f3ecb7df86067a6d6735c7b6c42,Bug
wicket,8420430347aa320a3b54b0074055d314e72d36f0,Improvement
wicket,4df54acc148c4e2b82bfb415f3f4abb358753993,Bug
wicket,a378ffb005dad7bb10c62057d697475a34911b98,New Feature
wicket,273127d8cb28a8978e232a41f9a3bc30717df012,Improvement
wicket,9a41f948f09b4ae5b958d499be85ef035e3298fc,Improvement
wicket,4624ab3db239801cb88c5e57987a5cc4359abdb5,Bug
wicket,7afcd173dfccd20af70b4b093a214da50c206fdf,Bug
wicket,c191236486ae076fb8df5d3480f79749cf430dec,Bug
wicket,89dd462343fc1f1c48e0d40ff6af3b372a61701a,Bug
wicket,48823e26912aa901a26e35922af800b5c95dd8be,Bug
wicket,6decadc0025f886c5b417549f82b558b7cc8fc77,Improvement
wicket,18a8223f479d8bc0c5ec974a7f5ea5dcc79a7e05,Improvement
wicket,dc3372ee6ca6ac4526fcc9d9ea41a31781bfda33,Bug
wicket,bafda1afa582eb37430fe078c4e19d7cdc4bd7bb,Bug
wicket,17111d21aa5eb91654290e55b431ab1d04119efb,Bug
wicket,9723ac3698bf37c7f44659d27f8d1c8ae1389730,Improvement
wicket,d8f436a370ce9cf0211e4d89c58c9be2ea0dd912,Bug
wicket,c47051fcd0b1536f232743156570717c50eb2ddf,Bug
wicket,a1343563c231712591e336b51f93b8adb7321ba9,Improvement
wicket,7bdabd50242273c1b22049e91850aba1d0dc6bcc,Bug
wicket,05f154ad31ee52638f030255cdb3df390a212d9f,Sub-task
wicket,a09ae7699447e005d850fc1195581985a1ef3ed5,New Feature
wicket,f4dce22390f1f00c1464b96b51c418262d1f69b7,Improvement
wicket,7f63bb5bd8ae63b01e3302632081a20bf6e2fd41,Bug
wicket,700d716b8b6a2d43e5e422896ed8043ea7d17b49,Bug
wicket,6c3840a15130c07370adf1904cca03fcdbd71bf4,Bug
wicket,4e165c4b5ee37b3cb560150327d43048d79edfc5,Sub-task
wicket,58d90e91e1215d4f72a69e0848840b69b7fcd827,Improvement
wicket,1c778e0f42578672ad6c796a76db25f767915ce6,Bug
wicket,f42808798ff44535f5a79b3683478aa55c6987b4,Improvement
wicket,91e9a4079979182b4c866aa366a80a1471b6efa7,Improvement
wicket,21371dc76abcac2662d5b1843a4ba1f873e3d3ed,Improvement
wicket,d606f2a5f981e2f20510b2b40c09f17fc81b6b77,Bug
wicket,16800569bba50a3a7242843c8bc2fd9794daf75a,Improvement
wicket,c6d446f112f346d4004af9ac39ba8e822cd6421f,Bug
wicket,67734067d563217f4a118f8d4a2712be954d3e97,Bug
wicket,104006469c3cd578e6d6fa1f52c2cece08698d31,Bug
wicket,79e9832b5c58523ea5659367d6eaf46b33b2a895,Bug
wicket,cc81ab9818b8b2676dc4b4ecbd3e58c3283785ec,Bug
wicket,2eec453c13f97cf85ac434c63a316414b092beb9,Improvement
wicket,053e7d107d035f0263c9adf3903602af6ae62ce9,Bug
wicket,36f9f4ce2e57c265792138de161f692012152856,Task
wicket,cda1d841ade0ae908c0abb2c178dbcf9fa530199,Improvement
wicket,fae1601b6cde0b130885b241a1b5f021a671d754,Bug
wicket,228086fbc6d23319408f58cc76c4f8bc0471ecbc,Improvement
wicket,46348f86c97f11d3f3ba51300241882ef4e9fa27,Bug
wicket,2701dd8620ba44100d4629530f23a5db739d0ad0,Bug
wicket,204b2ee385f3c39a658e4a86352ca33e8be1d5a8,Improvement
wicket,eadd7e2ed7cb24f5db8616e24e3ad5d647daa472,New Feature
wicket,83a424d82468bf1b9a3f227774279f20de9fd9c9,Improvement
wicket,3d5fba8cada3fa8aae6ea60cd55af084e1c76fcc,Improvement
wicket,cc20023cb93bbfb16ba276e10b33e5fd7957522a,Bug
wicket,4ee5ad1fbd7e7e9b3c0935f9b07e1350ecefd1cb,Bug
wicket,58ef71ef495d119654e57f9d9b1c58a4b40ac9e9,Task
wicket,ed5cc68a9ce57c65539f2d018f27e8626546f0cd,Improvement
wicket,084f064ec4369b36990af5775b1ee6e30daa6a20,Bug
wicket,feea993b4b1ec192dbe0e9acf8672792c70778f1,Bug
wicket,11e6c48b1f8607546529ee1d438e71143a3a1ee6,Improvement
wicket,2578f184048790302c35a66969a02a897ba89a68,Bug
wicket,8706ff6609fff94ff934e20aaab4fc9e93b5b666,Sub-task
wicket,71c8e840221e4dc3fbea091069f5841d9cb13b27,Bug
wicket,84377a24edcd9dc3322647523297288bafc7d317,Improvement
wicket,46386490d633cf9a480c3550cb8190e87e983e7c,Bug
wicket,2994b1109b298a444820d3bedd4b2038a3791694,Bug
wicket,661f4b63c893735c427c83c86eaa42e7817f957f,Improvement
wicket,9a76d7f26d14555b822c92ae444c543eee66783a,Bug
wicket,aa14938b8d427f0d2ebb7c52bc5f2da27a042d2f,Improvement
wicket,184eac7b5eced47eb8360ff88125cc9896380968,Improvement
wicket,07f9aeac518bb7e843d594a7f6ed692b81495733,Improvement
wicket,f97fb7f69aea695b566c5d32a7880fbc0a307f1d,Bug
wicket,24c8c5d277fd8b481b245d8b60efe3c2932fba51,Bug
wicket,a4fad90d2b83616af16b523c3a69218c9fb9ab09,Improvement
wicket,19f379bd5139a296232234f24576f5ea3feae871,Sub-task
wicket,20666d82231b57f780dbb0459d12cb6e64dff9f0,Bug
wicket,8417af66413c4264a490e69cc20fbc811e861905,Bug
wicket,2d610ab71c718f922e1a9257da6a21e787cee54f,Bug
wicket,b197c1eaf0cf08edcc9e7124add1704c12efb31a,Bug
wicket,957128cabf7dbc351a72435613a0977ce281c694,Bug
wicket,b1f4e6a3444dab7869a26ce7914e4faaabd50462,Bug
wicket,eadba9f2e75b105791e5a9ef210c034504077d3c,Improvement
wicket,ba399f7c1b794d7e53e4710ee2c697735c3ba00c,Improvement
wicket,962a8312c1b18b99692e779559a8a56d9eed60de,Improvement
wicket,9b3cb1a8a2c5d866f2d21062002aeebe31988fb7,New Feature
wicket,d7bff22aacd6b2e77fb5b3eb6c8537bec75f5b02,Bug
wicket,bf8a9576c3414a1f497ac71f1a56be1f0f31a7ea,Bug
wicket,0a4d050fc4794c378a2e53a0e64db7903ae2b1a7,Improvement
wicket,81e90c707db37973b06075957080b4f83da7984f,Improvement
wicket,2f1ece4b9db4e013b6b492c88b26295b60472859,Bug
wicket,d86d9afa8fc5d21d0d5a1c70e0fcd780ace6e3e6,Bug
wicket,2d18ae121a6ea4f4f37a7a9d695e1f93edd793c5,Improvement
wicket,4a725c52e9f5f4a58dc1e04474d672e9e8f0ea77,Improvement
wicket,88191edb11f324ccbc44d7f18f006db423e43849,Improvement
wicket,e273e743f6f23961655bf21354f38fd3fa2005aa,Bug
wicket,04125f63dab139f590a8eba570d24693e0bbb5bb,Improvement
wicket,6bf990444c834c2ff6f5575603e9b7ded5a90525,Bug
wicket,d6b7aea9434b2198c60e355937b46745b361154f,Bug
wicket,55dc67e36edf1963c29332aae3ea15d86cd42133,Bug
wicket,b918d0020275dd0caf2c8ea28d94f5e5e91798c0,Improvement
wicket,e146070938bb8d93fe23f6edaadc90fe5040aaff,Wish
wicket,5ce4bf95b0b95d7ab25cdccd98f61c7e1ac627c2,Bug
wicket,7bc68c194046039b4d95c849134c72b6210f5348,Bug
wicket,fae227c88f0cba51aa98ca628a5cb2d882574acb,Task
wicket,e1a0f045d6aff9fb171fd0bfd861c87c8be760dd,Bug
wicket,12544ed0de82fdca648f1fb55c8c119d57e55b50,Improvement
wicket,e910b592e08f31505510fa00f31ed0f485b8b95a,Improvement
wicket,8a10d5d9a5098b7fdad08776cd30557a4544f6d3,Bug
wicket,e7601287d9c9fd493a2d17cf6019201eadcbfa41,New Feature
wicket,ec00704cca20fe1d4c1f32e4ab859a2b173d297d,Bug
wicket,29a82fd3754bd156e4666b7fa1c829c2e03d0280,Bug
wicket,557de7bc6a922294359408eb32c0b6b5b00ec269,Bug
wicket,e937e22931dd5cf5f08c168a1469d08a171bbc4f,Improvement
wicket,cd8a7808b2ed96e9a7332530bbecac99db001e18,Improvement
wicket,ece3cec503417ea145bacca36219fb8fa404cee5,Bug
wicket,b86c002748bcbce33f1e6cb6f4cfad81a52b8261,Bug
wicket,04a75a1efe5da6f962ae5ecb0637e5abc5e2ce57,Bug
wicket,9da7f1fe22a48423f4fb80616a67cb4d6822971a,New Feature
wicket,e8dab4a0112d2cf84b381fe37cbb48b6c0bcf310,Bug
wicket,325947ccb3e4dfd370866e173df01f7e15eae6dc,Bug
wicket,e2af445f9048da3a211209824aadfbc8344cfc3d,Bug
wicket,cb98da7536a79d17b6dfc7279ae1bff813006258,Bug
wicket,ea5497ce2317d3c633dba9982c5fb9ba1348d906,New Feature
wicket,ff619871686bbb171099d6e9ee9572b071de517f,Bug
